Order (AUFNR);Value in EUR (MV_MONVALUE_CONVERTED);Object Number (OBJNR);Order Type (AUART);Entered By (ERNAM);User Type (USTYP);User group (CLASS);Created On (ERDAT);Country/Reg. (LAND1);Company Code (BUKRS);Plant (WERKS);Business Area (GSBER);CO Area (KOKRS);Tech.Completion (IDAT2);Profit Center (PRCTR);Actual release (FTRMI);Sched. finish (GLTRS);Reservation (RSNUM);Item (RSPOS);RequirementType (BDART);Material Group (MATKL);Material (MATNR);Procurement (BESKZ);MRP Type (DISMM);ABC Indicator (MAABC);Lot Sizing Procedure (DISLS);Safety Stock (EISBE);GR Proc. Time (WEBAZ);Batch (CHARG);Plant (Reserv.) (WERKS_RESB);Location (LGORT);Deleted (XLOEK);Final Issue (KZEAR);Missing Part (XFEHL);Special Stock (SOBKZ);Reqmt Date (BDTER);Reqmt Qty (BDMNG);Qty.f.avail.chk (VMENG);Withdrawal Qty (ENMNG);Base Unit (MEINS);Withdr. Value (ENWRT);Currency (WAERS);Pegged Reqmt (BAUGR);Backflush (RGEKZ);Year Cur.Period (LFGJA);Current Period (LFMON);Unrestricted (LABST);Quality Insp. (INSME);Transaction Code (TCODE2);Material Doc. (MBLNR);Mat. Doc. Year (MJAHR);Trans. Ev. Type (VGART);Document Type (BLART);Document Date (BLDAT);Posting Date (BUDAT);Entered On (CPUDT);User Name (USNAM);Quantity (MENGE);Unit (GI) (MEINS_MSEG);Quantity in UnE (ERFMG);Unit of Entry (ERFME);Backlog purch. req. (BL_PURCH_REQ);Oldest PR rel.date (FRGDT_PURCH_REQ);Oldest purchase req. (BANFN_PURCH_REQ);Backlog purch. order (BL_PURCH_ORD);Oldest PO del.date (EINDT_BL_PURCH_ORD);Oldest purch. order (EBELN_BL_PURCH_ORD);Oldest PO category (BSTYP_BL_PURCH_ORD);Open purch. orders (OPEN_PURCH_ORD);EaliestPOdeldate (EINDT_OPEN_PURCH_ORD);Earlistpurchorder (EBELN_OPEN_PURCH_ORD);Earliest PO category (BSTYP_OPEN_PURCH_ORD);BL plan. order 'LA' (BL_PLANNED_LA);Oldest 'LA' date (PEDTR_LA);Oldest planned order (PLNUM_LA);BL manuf. orders (BL_MANUF_ORDERS);Oldest manuf.date (DGLTS_BL_MANUF);Oldest manuf. order (AUFNR_BL_MANUF);Oldest order cat. (AUTYP_BL_MANUF);Open manuf. orders (OPEN_MANUF_ORDERS);Earliest manuf.date (DGLTS_OPEN_MANUF);Earlistmanuforder (AUFNR_OPEN_MANUF);Earlistordercat (AUTYP_OPEN_MANUF);Conf. error w. GM (COGI_ERROR)
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-17;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931988;0;OR000001931988;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952232;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931994;0;OR000001931994;PI01;C5330951;A;TESTER;2022-05-17;DE;R100;F051;;C001;null;PC-DC;2022-05-17;2022-05-19;0003952327;0001;AR;HALB_0002;QM_COMP;X;PD;;EX;0.000;1;;F051;0001;;;;;2022-05-19;10.000;0.000;0.000;EA;0.00;EUR;QM_GN_ART_SEG003;;2022;03;235.000;11.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;14;2022-05-05;null;0;null;null;null;0;null;null;null;
000001931995;0;OR000001931995;PI01;C5330951;A;TESTER;2022-05-17;DE;R100;F051;;C001;null;PC-DC;2022-05-17;2022-05-19;0003952328;0001;AR;HALB_0002;QM_COMP;X;PD;;EX;0.000;1;;F051;0001;;;;;2022-05-19;10.000;0.000;0.000;EA;0.00;EUR;QM_GN_ART_SEG003;;2022;03;235.000;11.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;14;2022-05-05;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-17;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931998;0;OR000001931998;PI01;ZHANGKEVI;A;TESTER;2022-05-17;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-17;2022-05-30;0003952332;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-17;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-18;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932009;0;OR000001932009;PI01;ZHANGKEVI;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952637;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;300.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-18;200.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932018;0;OR000001932018;PI01;WENJE;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-18;2022-05-31;0003952647;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;100.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932069;0;OR000001932069;PI01;PANYI0;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;;2022-05-18;2022-05-18;0003952901;0001;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-18;11.000;0.000;0.000;ST;0.00;EUR;MES_FG_06_BATCH_SN_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932069;0;OR000001932069;PI01;PANYI0;A;TESTER;2022-05-18;DE;0001;PL09;;0001;null;;2022-05-18;2022-05-18;0003952901;0002;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-18;11.000;0.000;0.000;ST;0.00;EUR;MES_FG_06_BATCH_SN_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-19;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932092;0;OR000001932092;PI01;NIEME;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-06-01;0003953162;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;1.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0002;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0004;AR;02;MES_COMP03_SN_SINGLE;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-19;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;1996.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0005;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;12.000;0.000;0.000;ST;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0006;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;12.000;0.000;0.000;ST;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0008;AR;02;MES_COMP07_BATCH_SN;X;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-19;18.000;0.000;0.000;ST;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;1995.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0009;AR;02;W009_C1;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;24.000;0.000;0.000;EA;0.00;EUR;MES_FG_03_BATCH_PI;;2022;05;10241.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;39;2020-09-07;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001932115;0;OR000001932115;PI01;PANYI0;A;TESTER;2022-05-19;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-19;2022-05-19;0003953200;0010;AR;02;W009_C2_BATCH;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-19;24.000;0.000;0.000;EA;0.00;EUR;MES_FG_03_BATCH_PI;;2022;04;199961.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
